"B2C Lifecycle Emails (Welcome / Win-back)","B2C-Lifecycle-E-Mails (Willkommen / Rückgewinnung)"
"Back","Zurück"
"Block Checkout When Over Credit Limit","Checkout bei Überschreitung des Kreditlimits blockieren"
"Build and manage automation campaigns","Automatisierungskampagnen erstellen und verwalten"
"Bulk actions on current members","Massenaktionen für aktuelle Mitglieder"
"Buy %1, get %2 free — customers pay for %1 out of every %3 (%4% off that batch).","%1 kaufen, %2 gratis erhalten — Kunden zahlen für %1 von jeweils %3 (%4 % Rabatt auf diese Menge)."
"CTA button URL","CTA-Button-URL"
"CTA button label","CTA-Button-Beschriftung"
"Call-to-action button URL","Call-to-Action-Button-URL"
"Call-to-action button label","Call-to-Action-Button-Beschriftung"
"Campaign Information","Kampagneninformationen"
"Campaign action with id ""%1"" does not exist.","Kampagnenaktion mit ID ""%1"" existiert nicht."
"Campaign condition with id ""%1"" does not exist.","Kampagnenbedingung mit ID ""%1"" existiert nicht."
"Campaign trigger with id ""%1"" does not exist.","Kampagnenauslöser mit ID ""%1"" existiert nicht."
"Campaign with id ""%1"" does not exist.","Kampagne mit ID ""%1"" existiert nicht."
"Campaigns","Kampagnen"
"Campaigns by trigger","Kampagnen nach Auslöser"
"Can be negative (a penalty rule).","Kann negativ sein (eine Strafregel)."
"Can be negative to subtract points when this rule matches","Kann negativ sein, um Punkte abzuziehen, wenn diese Regel zutrifft"
"Cart Abandoned","Warenkorb abgebrochen"
"Cart Price Rule","Warenkorb-Preisregel"
"Cart Price Rule ID","Warenkorb-Preisregel-ID"
"Cart price rule ID","Warenkorb-Preisregel-ID"
"Cart with id ""%1"" does not exist.","Warenkorb mit ID ""%1"" existiert nicht."
"Cascading tiers — every tier the cart subtotal reaches ADDS its gift slots, cumulative","Kaskadierende Stufen — jede erreichte Stufe der Warenkorb-Zwischensumme ADDIERT ihre Geschenkplätze, kumulativ"
"Category","Kategorie"
"Category ID","Kategorie-ID"
"Cheapest item in qualifying set free (Ordo Automation)","Günstigster Artikel im qualifizierten Set gratis (Ordo Automation)"
"Condition","Bedingung"
"Conditions","Bedingungen"
"Conditions (all must match — AND)","Bedingungen (alle müssen zutreffen — UND)"
"Conditions (all must pass — AND)","Bedingungen (alle müssen erfüllt sein — UND)"
"Configuration","Konfiguration"
"Contains","Enthält"
"Content Block Information","Informationen zum Inhaltsblock"
"Content Blocks","Inhaltsblöcke"
"Content block","Inhaltsblock"
"Content block not found.","Inhaltsblock nicht gefunden."
"Could not add gift ""%1"" to the cart: %2","Geschenk ""%1"" konnte nicht zum Warenkorb hinzugefügt werden: %2"
"Could not delete the campaign action: %1","Kampagnenaktion konnte nicht gelöscht werden: %1"
"Could not delete the campaign condition: %1","Kampagnenbedingung konnte nicht gelöscht werden: %1"
"Could not delete the campaign trigger: %1","Kampagnenauslöser konnte nicht gelöscht werden: %1"
"Could not delete the campaign: %1","Kampagne konnte nicht gelöscht werden: %1"
"Could not delete the content block: %1","Inhaltsblock konnte nicht gelöscht werden: %1"
"Could not delete the free gift offer: %1","Geschenkangebot konnte nicht gelöscht werden: %1"
"Could not delete the free gift product: %1","Geschenkprodukt konnte nicht gelöscht werden: %1"
"Could not delete the free gift tier: %1","Geschenkstufe konnte nicht gelöscht werden: %1"
"Could not delete the offer: %1","Angebot konnte nicht gelöscht werden: %1"
"Could not delete the score rule: %1","Bewertungsregel konnte nicht gelöscht werden: %1"
"Could not delete the segment: %1","Segment konnte nicht gelöscht werden: %1"
"Could not save the campaign action: %1","Kampagnenaktion konnte nicht gespeichert werden: %1"
"Could not save the campaign condition: %1","Kampagnenbedingung konnte nicht gespeichert werden: %1"
"Could not save the campaign trigger: %1","Kampagnenauslöser konnte nicht gespeichert werden: %1"
"Could not save the campaign: %1","Kampagne konnte nicht gespeichert werden: %1"
"Could not save the content block: %1","Inhaltsblock konnte nicht gespeichert werden: %1"
"Could not save the free gift offer: %1","Geschenkangebot konnte nicht gespeichert werden: %1"
"Could not save the free gift product: %1","Geschenkprodukt konnte nicht gespeichert werden: %1"
"Could not save the free gift tier: %1","Geschenkstufe konnte nicht gespeichert werden: %1"
"Could not save the offer: %1","Angebot konnte nicht gespeichert werden: %1"
"Could not save the score rule: %1","Bewertungsregel konnte nicht gespeichert werden: %1"
"Could not save the segment: %1","Segment konnte nicht gespeichert werden: %1"
"Coupon code prefix","Gutscheincode-Präfix"
"Created","Erstellt"
"Credit Limit","Kreditlimit"
"Credit Limit Alert","Kreditlimit-Warnung"
"Customer ID","Kunden-ID"
"Customer Registered","Kunde registriert"
"Dashboard","Dashboard"
"Days Since Last Order","Tage seit letzter Bestellung"
"Days added per self-extension","Hinzugefügte Tage pro Selbstverlängerung"
"Delay (minutes)","Verzögerung (Minuten)"
"Delete","Löschen"
"Delete %1 ""%2""","%1 ""%2"" löschen"
"Delete raw events older than this many days","Rohereignisse löschen, die älter als so viele Tage sind"
"Demographic-attribute lead scoring rules","Lead-Bewertungsregeln nach demografischen Attributen"
"Diagnostic view of detected reorder patterns","Diagnoseansicht erkannter Nachbestellmuster"
"Disabled","Deaktiviert"
"Drag a block from the palette onto the canvas, then drag from the small dot on the right edge of one node to the dot on the left edge of the next to connect them. A campaign can start from more than one trigger — every one of them must lead all the way through to an Action before you can save. Then ""Apply flow to form & Save"" writes the graph into the form below and saves through the same action the Save button uses.","Ziehen Sie einen Block aus der Palette auf die Zeichenfläche und verbinden Sie ihn, indem Sie vom kleinen Punkt am rechten Rand eines Knotens zum Punkt am linken Rand des nächsten ziehen. Eine Kampagne kann mit mehr als einem Auslöser beginnen — jeder von ihnen muss bis zu einer Aktion führen, bevor Sie speichern können. ""Ablauf auf Formular anwenden & speichern"" überträgt den Graphen dann in das untenstehende Formular und speichert über dieselbe Aktion, die auch die Schaltfläche ""Speichern"" verwendet."
"Edit","Bearbeiten"
"Edit Campaign ""%1""","Kampagne ""%1"" bearbeiten"
"Edit Content Block ""%1""","Inhaltsblock ""%1"" bearbeiten"
"Edit Free Gift Offer ""%1""","Geschenkangebot ""%1"" bearbeiten"
"Edit Score Rule ""%1""","Bewertungsregel ""%1"" bearbeiten"
"Edit Segment ""%1""","Segment ""%1"" bearbeiten"
"Email","E-Mail"
"Email template identifier","E-Mail-Vorlagenkennung"
"Enable on-site popups","Popups auf der Website aktivieren"
"Enabled","Aktiviert"
"Enter ""Discount Qty Step (Buy X)"" and ""Discount Amount"" (as Y, free qty) to see a preview.","Geben Sie ""Rabatt-Mengenschritt (Kauf X)"" und ""Rabattbetrag"" (als Y, kostenlose Menge) ein, um eine Vorschau zu sehen."
"Equals","Gleich"
"Escalate (resend) if not decided within this many days","Eskalieren (erneut senden), wenn innerhalb so vieler Tage keine Entscheidung getroffen wurde"
"Expires","Läuft ab"
"Extend by %1 day(s)","Um %1 Tag(e) verlängern"
"F Quintile","F-Quintil"
"Feed URL","Feed-URL"
"Feed refreshed.","Feed aktualisiert."
"First Name","Vorname"
"Flow","Ablauf"
"Free Gift Above Threshold","Geschenk ab Schwellenwert"
"Free Gift Offer Information","Informationen zum Geschenkangebot"
"Free Gift Offers","Geschenkangebote"
"Free gift offer with id ""%1"" does not exist.","Geschenkangebot mit ID ""%1"" existiert nicht."
"Free gift offers","Geschenkangebote"
"Free gift product with id ""%1"" does not exist.","Geschenkprodukt mit ID ""%1"" existiert nicht."
"Free gift tier with id ""%1"" does not exist.","Geschenkstufe mit ID ""%1"" existiert nicht."
"General","Allgemein"
"Gift pool — SKUs a customer may pick from once eligible","Geschenkpool — SKUs, aus denen ein Kunde nach Berechtigung auswählen kann"
"Gift slots this tier adds","Von dieser Stufe hinzugefügte Geschenkplätze"
"HTML","HTML"
"HTML Snippet","HTML-Snippet"
"Hard-blocks order placement for a logged-in customer whose credit limit utilization has reached 100%. Disabled by default — separate opt-in from the warning email above.","Blockiert die Bestellaufgabe für einen angemeldeten Kunden vollständig, dessen Kreditlimitauslastung 100 % erreicht hat. Standardmäßig deaktiviert — unabhängig von der obigen Warn-E-Mail separat zu aktivieren."
"How many feed items to include","Wie viele Feed-Einträge einbezogen werden sollen"
"How many products to include","Wie viele Produkte einbezogen werden sollen"
"ID","ID"
"Identifier","Kennung"
"Invalid bulk action type.","Ungültiger Massenaktionstyp."
"Invalid offer.","Ungültiges Angebot."
"Invalid or already-used approval token.","Ungültiges oder bereits verwendetes Genehmigungstoken."
"Invalid segment.","Ungültiges Segment."
"Item Count","Anzahl der Einträge"
"Last Name","Nachname"
"Last Order","Letzte Bestellung"
"Last Recalculated","Zuletzt neu berechnet"
"Lead Scoring","Lead-Bewertung"
"Leave blank if you filled in Tag / Minimum order total / Minimum score above.","Leer lassen, wenn Sie oben Tag / Mindestbestellwert / Mindestpunktzahl ausgefüllt haben."
"Leave blank if you filled in one of the dedicated fields above.","Leer lassen, wenn Sie eines der oben genannten dedizierten Felder ausgefüllt haben."
"M Quintile","M-Quintil"
"Manage cascading-tier gift offers and their gift pools","Geschenkangebote mit kaskadierenden Stufen und deren Geschenkpools verwalten"
"Maximum reminders per cart","Maximale Erinnerungen pro Warenkorb"
"Maximum times a customer can self-extend an offer","Maximale Anzahl, wie oft ein Kunde ein Angebot selbst verlängern kann"
"Message","Nachricht"
"Minimum cart subtotal","Mindest-Zwischensumme des Warenkorbs"
"Minimum cart subtotal to trigger a reminder","Mindest-Warenkorb-Zwischensumme zum Auslösen einer Erinnerung"
"Minimum days between repeated alerts for the same threshold","Mindestanzahl Tage zwischen wiederholten Warnungen für denselben Schwellenwert"
"Minimum order total","Mindestbestellwert"
"Minimum orders to detect a pattern","Mindestanzahl Bestellungen zur Erkennung eines Musters"
"Minimum score","Mindestpunktzahl"
"Minimum time between two popups shown to the same visitor/customer. 0 disables the cap.","Mindestzeit zwischen zwei Popups, die demselben Besucher/Kunden angezeigt werden. 0 deaktiviert die Begrenzung."
"Missing campaign id.","Kampagnen-ID fehlt."
"Missing content block id.","Inhaltsblock-ID fehlt."
"Missing free gift offer id.","Geschenkangebot-ID fehlt."
"Missing score rule id.","Bewertungsregel-ID fehlt."
"Missing segment id.","Segment-ID fehlt."
"My Offers","Meine Angebote"
"Name","Name"
"New Campaign","Neue Kampagne"
"New Content Block","Neuer Inhaltsblock"
"New Free Gift Offer","Neues Geschenkangebot"
"New Score Rule","Neue Bewertungsregel"
"New Segment","Neues Segment"
"Next Expected","Nächste erwartet"
"No authenticated customer for this request.","Kein authentifizierter Kunde für diese Anfrage."
"No campaigns yet — create one to get started.","Noch keine Kampagnen — erstellen Sie eine, um zu beginnen."
"No customers currently match this segment.","Derzeit stimmen keine Kunden mit diesem Segment überein."
"No free items — Y is 0. Set ""Discount Amount"" to how many should be free.","Keine kostenlosen Artikel — Y ist 0. Legen Sie mit ""Rabattbetrag"" fest, wie viele kostenlos sein sollen."
"No trigger configured","Kein Auslöser konfiguriert"
"Not Equals","Ungleich"
"Not eligible for extension","Nicht verlängerungsberechtigt"
"Offer ""%1"" has been extended to %2.","Angebot ""%1"" wurde bis %2 verlängert."
"Offer Expiry Reminder","Erinnerung an Angebotsablauf"
"Offer with id ""%1"" does not exist.","Angebot mit ID ""%1"" existiert nicht."
"On-Site Behavior Tracking","Verhaltensverfolgung auf der Website"
"Operator","Operator"
"Order Approval Admin Email","Admin-E-Mail für Bestellgenehmigung"
"Order Approval Workflow","Workflow für Bestellgenehmigung"
"Order Placed","Bestellung aufgegeben"
"Order Spend Limit (requires approval above this amount)","Bestellausgabenlimit (erfordert Genehmigung oberhalb dieses Betrags)"
"Order approval with id ""%1"" does not exist or is no longer pending.","Bestellgenehmigung mit ID ""%1"" existiert nicht mehr oder steht nicht mehr aus."
"Order approval with id ""%1"" does not exist.","Bestellgenehmigung mit ID ""%1"" existiert nicht."
"Orders","Bestellungen"
"Orders Considered","Berücksichtigte Bestellungen"
"Ordo Automation","Ordo Automation"
"Ordo Automation Campaigns","Ordo Automation – Kampagnen"
"Ordo Automation Content Blocks","Ordo Automation – Inhaltsblöcke"
"Ordo Automation Free Gifts","Ordo Automation – Geschenke"
"Ordo Automation Score Rules","Ordo Automation – Bewertungsregeln"
"Ordo Automation Section","Ordo Automation – Bereich"
"Ordo Automation Segments","Ordo Automation – Segmente"
"Output variable name (optional)","Name der Ausgabevariable (optional)"
"Params (JSON)","Parameter (JSON)"
"Params (JSON) — only needed for a condition type without a dedicated field above","Parameter (JSON) — nur erforderlich für einen Bedingungstyp ohne dediziertes Feld oben"
"Params (JSON) — only needed for an action type without a dedicated field above","Parameter (JSON) — nur erforderlich für einen Aktionstyp ohne dediziertes Feld oben"
"Please enter a tag.","Bitte geben Sie einen Tag ein."
"Please enter a valid number of points.","Bitte geben Sie eine gültige Punktzahl ein."
"Points","Punkte"
"Points (used by ""Add Points"")","Punkte (verwendet von ""Punkte hinzufügen"")"
"Popup body","Popup-Text"
"Popup frequency cap (hours)","Popup-Häufigkeitsbegrenzung (Stunden)"
"Popup headline","Popup-Überschrift"
"Popup poll interval (seconds)","Popup-Abfrageintervall (Sekunden)"
"Preview","Vorschau"
"Product Feed","Produkt-Feed"
"Products","Produkte"
"Queued ""%1"" for %2 matching customer(s).","""%1"" für %2 passende Kunde(n) in die Warteschlange gestellt."
"R Quintile","R-Quintil"
"RFM Report","RFM-Bericht"
"RFM Score","RFM-Wert"
"RSS 2.0 feed URL, refetched every 30 minutes by cron (or on demand via ""Refresh Feed Now"")","RSS-2.0-Feed-URL, wird alle 30 Minuten per Cron neu abgerufen (oder bei Bedarf über ""Feed jetzt aktualisieren"")"
"RSS Feed","RSS-Feed"
"Raw HTML to embed for a ""snippet"" block.","Roher HTML-Code, der für einen ""Snippet""-Block eingebettet wird."
"Recency, frequency and spend quintiles across all customers","Aktualitäts-, Häufigkeits- und Ausgaben-Quintile über alle Kunden hinweg"
"Recovered revenue","Zurückgewonnener Umsatz"
"Reference","Referenz"
"Refresh Feed Now","Feed jetzt aktualisieren"
"Refresh failed: %1","Aktualisierung fehlgeschlagen: %1"
"Remove","Entfernen"
"Reorder Cycles","Nachbestellzyklen"
"Reorder Reminder","Nachbestellerinnerung"
"Reorder cycle with id ""%1"" does not exist.","Nachbestellzyklus mit ID ""%1"" existiert nicht."
"Responded","Reagiert"
"Response rate","Antwortquote"
"Reusable HTML snippet, RSS, and product feed blocks for campaign emails","Wiederverwendbare HTML-Snippet-, RSS- und Produkt-Feed-Blöcke für Kampagnen-E-Mails"
"Run Bulk Action","Massenaktion ausführen"
"Runs against everyone currently matching this segment's conditions. The action is queued and applied asynchronously.","Wird auf alle angewendet, die derzeit den Bedingungen dieses Segments entsprechen. Die Aktion wird in die Warteschlange gestellt und asynchron ausgeführt."
"SKU","SKU"
"SKU ""%1"" is not an eligible free gift for this cart.","SKU ""%1"" ist für diesen Warenkorb kein berechtigtes Geschenk."
"Sales Rep Signature & Digest","Vertriebsmitarbeiter-Signatur & Zusammenfassung"
"Save & Continue Edit","Speichern & Bearbeitung fortsetzen"
"Save Campaign","Kampagne speichern"
"Save Content Block","Inhaltsblock speichern"
"Save Offer","Angebot speichern"
"Save Score Rule","Bewertungsregel speichern"
"Save Segment","Segment speichern"
"Saved, reusable customer conditions — reference from any campaign via the ""In Segment"" condition","Gespeicherte, wiederverwendbare Kundenbedingungen — aus jeder Kampagne über die Bedingung ""Im Segment"" referenzierbar"
"Score Rule Information","Informationen zur Bewertungsregel"
"Score Rules","Bewertungsregeln"
"Score Threshold","Bewertungsschwellenwert"
"Score Threshold Crossed","Bewertungsschwellenwert überschritten"
"Searchable — includes core customer fields and EAV custom attributes","Durchsuchbar — umfasst Kern-Kundenfelder und benutzerdefinierte EAV-Attribute"
"Segment Information","Segmentinformationen"
"Segments","Segmente"
"Send reminder N days before the expected date","Erinnerung N Tage vor dem erwarteten Datum senden"
"Send reminder N days before the offer expires","Erinnerung N Tage vor Ablauf des Angebots senden"
"Send reminder N minutes after last cart activity","Erinnerung N Minuten nach der letzten Warenkorbaktivität senden"
"Send weekly digest to reps","Wöchentliche Zusammenfassung an Vertriebsmitarbeiter senden"
"Sent","Gesendet"
"Sort Order","Sortierreihenfolge"
"Source","Quelle"
"Status","Status"
"Tag","Tag"
"Tag (used by ""Add Tag"")","Tag (verwendet von ""Tag hinzufügen"")"
"Tag Added","Tag hinzugefügt"
"Tag a customer ""inactive"" after this many days without an order","Kunden nach so vielen Tagen ohne Bestellung als ""inaktiv"" markieren"
"Tag a customer after this many clicks on the same tracked element","Kunden nach so vielen Klicks auf dasselbe verfolgte Element markieren"
"Tag a customer after this many views of the same item","Kunden nach so vielen Ansichten desselben Artikels markieren"
"The campaign has been deleted.","Die Kampagne wurde gelöscht."
"The campaign has been saved.","Die Kampagne wurde gespeichert."
"The content block has been deleted.","Der Inhaltsblock wurde gelöscht."
"The content block has been saved.","Der Inhaltsblock wurde gespeichert."
"The free gift offer has been deleted.","Das Geschenkangebot wurde gelöscht."
"The free gift offer has been saved.","Das Geschenkangebot wurde gespeichert."
"The gift selection contains duplicate SKUs.","Die Geschenkauswahl enthält doppelte SKUs."
"The order for this approval could not be found.","Die Bestellung für diese Genehmigung konnte nicht gefunden werden."
"The score rule has been deleted.","Die Bewertungsregel wurde gelöscht."
"The score rule has been saved.","Die Bewertungsregel wurde gespeichert."
"The segment has been deleted.","Das Segment wurde gelöscht."
"The segment has been saved.","Das Segment wurde gespeichert."
"This campaign no longer exists.","Diese Kampagne existiert nicht mehr."
"This content block is not an RSS feed.","Dieser Inhaltsblock ist kein RSS-Feed."
"This content block no longer exists.","Dieser Inhaltsblock existiert nicht mehr."
"This free gift offer no longer exists.","Dieses Geschenkangebot existiert nicht mehr."
"This offer could not be found.","Dieses Angebot konnte nicht gefunden werden."
"This offer has already been extended the maximum of %1 time(s).","Dieses Angebot wurde bereits die maximale Anzahl von %1 Mal(en) verlängert."
"This score rule no longer exists.","Diese Bewertungsregel existiert nicht mehr."
"This segment no longer exists.","Dieses Segment existiert nicht mehr."
"Tiers","Stufen"
"Total","Gesamt"
"Total Spend","Gesamtausgaben"
"Total campaigns","Kampagnen gesamt"
"Tracked reorder cycles","Verfolgte Nachbestellzyklen"
"Trigger","Auslöser"
"Trigger Event","Auslöserereignis"
"Trigger performance","Auslöserleistung"
"Triggers","Auslöser"
"Triggers, thresholds, tracking, and more","Auslöser, Schwellenwerte, Tracking und mehr"
"Triggers: %1","Auslöser: %1"
"Type","Typ"
"Unique machine identifier, referenced by a campaign's ""Add Dynamic Content"" action","Eindeutige maschinenlesbare Kennung, auf die von der Kampagnenaktion ""Dynamischen Inhalt hinzufügen"" verwiesen wird"
"Updated","Aktualisiert"
"Value","Wert"
"Visitor Tag Added (anonymous)","Tag für anonymen Besucher hinzugefügt"
"Wait this long after the previous step (or the trigger, for the first action) before running this one. 0 runs immediately.","So lange nach dem vorherigen Schritt (oder dem Auslöser bei der ersten Aktion) warten, bevor dieser ausgeführt wird. 0 führt sofort aus."
"Warn at this % of credit limit used","Bei diesem Prozentsatz der genutzten Kreditlimit-Auslastung warnen"
"You have no offers yet.","Sie haben noch keine Angebote."
"You may select at most %1 gift(s) with the current cart subtotal.","Bei der aktuellen Warenkorb-Zwischensumme können Sie höchstens %1 Geschenk(e) auswählen."
"Your order could not be placed because your account has reached its credit limit. Please contact your sales representative.","Ihre Bestellung konnte nicht aufgegeben werden, da Ihr Konto sein Kreditlimit erreicht hat. Bitte wenden Sie sich an Ihren Vertriebsmitarbeiter."
"campaign","Kampagne"
"content block","Inhaltsblock"
"e.g. {""tag"":""vip""}, {""amount"":""100""}, {""threshold"":""50""}, {""days"":""30""}, {""count"":""3""}, {""segment_id"":""2""} — see the condition type's docblock in Model/Campaign/Condition/ for the exact keys it reads.","z. B. {""tag"":""vip""}, {""amount"":""100""}, {""threshold"":""50""}, {""days"":""30""}, {""count"":""3""}, {""segment_id"":""2""} — die genauen Schlüssel finden Sie im Docblock des jeweiligen Bedingungstyps in Model/Campaign/Condition/."
"free gift offer","Geschenkangebot"
"score rule","Bewertungsregel"
"segment","Segment"
